first_event_date,SOURCEURL,title,description,content,avg_goldstein_score,min_goldstein_score,max_goldstein_score,goldstein_score_std,event_count,actor1_names,actor2_names,actor1_countries,actor2_countries,event_locations,last_event_date,event_descriptions,date_span_days,keywords,author,site_name,image,favicon,canonical_url,language,content_type,status_code,error,llm_result
2025-10-08,https://www.el-balad.com/6727149,James Comey Arraignment Scheduled for Wednesday - El-Balad.com,"James Comey is scheduled to be arraigned on criminal charges this Wednesday in Alexandria, Virginia. This follows his controversial firing by President Donald Trump in 2017, when Comey was the FBI director overseeing an investigation into potential election interference by Russia. The upcoming court appearance will present significant political and legal implications. Details of the …","James Comey Arraignment Scheduled for Wednesday - El-Balad.com James Comey is scheduled to be arraigned on criminal charges this Wednesday in Alexandria, Virginia. This follows his controversial firing by President Donald Trump in 2017, when Comey was the FBI director overseeing an investigation into potential election interference by Russia. The upcoming court appearance will present significant political and legal implications. Details of the …",0.0,0.0,0.0,0.0,1,RUSSIA,EGYPT,RUS,EGY,EG,2025-10-08,"['Make statement, not specified below']",0,"James, Comey, Arraignment, Scheduled, for, Wednesday",El-Balad.com,El-Balad.com,https://www.el-balad.com/uploads/images/202510/image_1200x675_68e632a05faf2.webp,https://www.el-balad.com/uploads/logo/favicon.png,https://www.el-balad.com/6727149,en,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-08,https://www.express.co.uk/news/world/2118420/russias-chilling-ww3-threat-strike,Russia's horror WW3 threat to strike 16 UK locations - 'crap yourself with fear' | World | News | Express.co.uk,A key Putin ally warned that Europeans should 'crap themselves with fear' after drone sightings brought flights to a halt.,Russia's horror WW3 threat to strike 16 UK locations - 'crap yourself with fear' | World | News | Express.co.uk A key Putin ally warned that Europeans should 'crap themselves with fear' after drone sightings brought flights to a halt.,-4.4,-4.4,-4.4,0.0,1,ZIMBABWE,RUSSIA,ZWE,RUS,ZI,2025-10-08,"['Threaten, not specified below']",0,,Sarah Barltrop,Express.co.uk,https://cdn.images.express.co.uk/img/dynamic/78/1200x630/6475407.jpg,https://cdn.images.express.co.uk/favicon.ico,https://www.express.co.uk/news/world/2118420/russias-chilling-ww3-threat-strike,en,text/html; charset=UTF-8,200.0,,INFO
2025-10-07,https://www.the-star.co.ke/news/2025-10-07-russia-no-forced-recruitment-of-kenyans-into-security-forces,"No forced recruitment of Kenyan nationals into security forces, Russia assures Kenya",The Russian Federation reiterated its official stance against the forced conscription of foreign nationals,"No forced recruitment of Kenyan nationals into security forces, Russia assures Kenya The Russian Federation reiterated its official stance against the forced conscription of foreign nationals",3.6,0.0,7.0,2.485457704,9,KENYA | RUSSIA | RUSSIAN FEDERATION | RUSSIAN,RUSSIAN | RUSSIA | FOREIGN NATIONAL | KENYA,KEN | RUS,RUS | KEN,KE,2025-10-07,"['Engage in negotiation', 'Engage in diplomatic cooperation, not specified below', 'Praise or endorse', 'Make statement, not specified below', 'Express intent to cooperate, not specified below']",0,"Russia,kenyans,Ukraine,war,Moscow,nairobi,singoei,vsevolod,the star",,The Star,https://cdn.radioafrica.digital/image/2025/10/0036cde1-a7e5-454e-81db-c0c59de0d409.jpeg?1762688239924,https://www.the-star.co.ke/favicon.ico,https://www.the-star.co.ke/news/2025-10-07-russia-no-forced-recruitment-of-kenyans-into-security-forces,en,text/html; charset=utf-8,200.0,,DIP
2025-10-07,https://www.bozemandailychronicle.com/opinions/guest_columnists/rabbi-chaim-bruk-breaking-bread-in-a-montana-hut/article_f70b2f18-57d7-4200-a7a3-53fcc4e73ab7.html,,,,2.675,1.9,3.0,0.4862392121,8,RUSSIA | UKRAINE | UNITED STATES,AFRICA | UNITED STATES | RUSSIA,RUS | UKR | USA,AFR | USA | RUS,SF,2025-10-07,"['Appeal, not specified below', 'Host a visit', 'Make a visit']",0,,,,,,,,text/html; charset=UTF-8,451.0,Request error: 451 Client Error: Unavailable For Legal Reasons for url: https://www.bozemandailychronicle.com/opinions/guest_columnists/rabbi-chaim-bruk-breaking-bread-in-a-montana-hut/article_f70b2f18-57d7-4200-a7a3-53fcc4e73ab7.html,IRRELEVANT
2025-10-07,https://www.moonofalabama.org/2024/05,May 2024 – Moon of Alabama,,May 2024 – Moon of Alabama,8.0,8.0,8.0,0.0,8,ISRAEL | RUSSIA | SUDAN,RUSSIA | ISRAEL | SUDAN,ISR | RUS | SDN,RUS | ISR | SDN,SU,2025-10-07,['Sign formal agreement'],0,,,,,https://www.moonofalabama.org/wp-content/uploads/2025/09/cropped-moonfin-1-32x32.jpg,,en-US,text/html; charset=UTF-8,200.0,,INFO
2025-10-07,https://www.thesouthafrican.com/news/us-blacklisted-russian-cargo-plane-lands-in-upington-departs-empty/,"US-blacklisted Russian cargo plane lands in Upington, departs EMPTY","A Russian cargo aircraft, blacklisted by the United States, landed in Upington in the Northern Cape, sparking fresh concerns.","US-blacklisted Russian cargo plane lands in Upington, departs EMPTY A Russian cargo aircraft, blacklisted by the United States, landed in Upington in the Northern Cape, sparking fresh concerns.",0.525,-4.0,2.8,2.304498706,8,AFRICA | RUSSIA | RUSSIAN | NORTHERN CAPE,RUSSIA | AFRICA | UNITED STATES | PRETORIA | NORTHERN CAPE,AFR | RUS | ZAF,RUS | AFR | USA | ZAF,SF,2025-10-07,"['Host a visit', 'Make pessimistic comment', 'Make a visit', 'Reduce relations, not specified below']",0,,Garrin Lambley,The South African,https://www.thesouthafrican.com/wp-content/uploads/2025/10/Ilyushin_Il-76.jpg.optimal.jpg,https://www.thesouthafrican.com/wp-content/uploads/2024/08/cropped-TSA-Logos-TSA-320px-x-320px-02-1-1-32x32.png,https://www.thesouthafrican.com/news/us-blacklisted-russian-cargo-plane-lands-in-upington-departs-empty/,en-ZA,text/html; charset=UTF-8,200.0,,SEC
2025-10-07,https://weeklyblitz.net/2025/10/08/turkeys-outreach-to-haftar-rekindles-rivalries-in-the-eastern-mediterranean/,Turkey’s outreach to Haftar rekindles rivalries in the eastern Mediterranean - BLiTZ,"The Eastern Mediterranean, long a stage for competing territorial claims, ideological rifts, and energy politics, is once again at the epicenter of regional tension. Turkiye’s recent outreach to Libya’s Field Marshal Khalifa Haftar and his Tobruk-based administration has unsettled established alignments, deepened maritime disputes, and reopened old wounds between Ankara and Athens. What was once […]","Turkey’s outreach to Haftar rekindles rivalries in the eastern Mediterranean - BLiTZ The Eastern Mediterranean, long a stage for competing territorial claims, ideological rifts, and energy politics, is once again at the epicenter of regional tension. Turkiye’s recent outreach to Libya’s Field Marshal Khalifa Haftar and his Tobruk-based administration has unsettled established alignments, deepened maritime disputes, and reopened old wounds between Ankara and Athens. What was once […]",1.375,-5.0,3.5,4.25,4,THE EU | LIBYA | RUSSIA | UKRAINE,RUSSIA | TURKIYE,EUR | LBY | RUS | UKR,RUS | TUR,LY | EG,2025-10-07,"['Engage in diplomatic cooperation, not specified below', 'Expel or deport individuals']",0,,Abul Quashem Joarder,BLiTZ,https://weeklyblitz.net/wp-content/uploads/Turkeys-outreach-to-Haftar-rekindles-rivalries-in-the-eastern-Mediterranean.jpg,,https://weeklyblitz.net/2025/10/08/turkeys-outreach-to-haftar-rekindles-rivalries-in-the-eastern-mediterranean/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://www.capitalfm.co.ke/news/2025/10/kenya-and-russia-move-to-formalize-framework-for-migration-amid-concerns-over-irregular-conscription/,,,,1.333333333,0.0,4.0,2.309401077,3,KENYA,RUSSIAN | MOSCOW | RUSSIA,KEN,RUS,KE,2025-10-07,"['Make statement, not specified below', 'Appeal to others to settle dispute']",0,,,,,,,,text/html; charset=UTF-8,403.0,Request error: 403 Client Error: Forbidden for url: https://www.capitalfm.co.ke/news/2025/10/kenya-and-russia-move-to-formalize-framework-for-migration-amid-concerns-over-irregular-conscription/,IRRELEVANT
2025-10-07,https://www.moonofalabama.org/2018/09,September 2018 – Moon of Alabama,,September 2018 – Moon of Alabama,1.566666667,0.0,2.8,1.429452109,3,BRITISH | RUSSIAN | RUSSIA,RUSSIAN | RUSSIA,GBR | RUS,RUS,ZI,2025-10-07,"['Make statement, not specified below', 'Make a visit', 'Host a visit']",0,,,,,https://www.moonofalabama.org/wp-content/uploads/2025/09/cropped-moonfin-1-32x32.jpg,,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://www.uiargonaut.com/2025/10/06/africa-night-celebrates-community-and-culture/,Africa Night celebrates community and culture  – The Argonaut,"On Saturday, Oct. 4, the African Student Association held the annual Africa Night event at the International Ballroom in the Bruce M. Pitman Center. Emcee Ronald Bentil, a third year Ph. D. candidate in entomology at the University of Idaho, welcomed guests, ensured every child in the audience had coloring…","Africa Night celebrates community and culture  – The Argonaut On Saturday, Oct. 4, the African Student Association held the annual Africa Night event at the International Ballroom in the Bruce M. Pitman Center. Emcee Ronald Bentil, a third year Ph. D. candidate in entomology at the University of Idaho, welcomed guests, ensured every child in the audience had coloring…",2.35,1.9,2.8,0.6363961031,2,NIGERIA | MOSCOW,MOSCOW | NIGERIA,NGA | RUS,RUS | NGA,TZ,2025-10-07,"['Host a visit', 'Make a visit']",0,"Africa Night,ASA,culture,food,music,performances,university of idaho,Vandals",Miriam Moore,The Argonaut,https://media.uiargonaut.com/wp-content/uploads/2025/10/IMG_9863-1024x683.jpg,https://www.uiargonaut.com/favicon-32x32.png?v=6.1.3,https://www.uiargonaut.com/2025/10/06/africa-night-celebrates-community-and-culture/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://www.moonofalabama.org/2020/06,June 2020 – Moon of Alabama,,June 2020 – Moon of Alabama,7.0,7.0,7.0,0.0,2,RUSSIA | UNITED STATES,UNITED STATES | RUSSIA,RUS | USA,USA | RUS,LY,2025-10-07,['Engage in negotiation'],0,,,,,https://www.moonofalabama.org/wp-content/uploads/2025/09/cropped-moonfin-1-32x32.jpg,,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://allafrica.com/stories/202510070517.html,,,,0.0,0.0,0.0,0.0,2,KENYA,RUSSIAN | RUSSIA,KEN,RUS,KE,2025-10-07,"['Make statement, not specified below']",0,,,,,,,,,,"Request error: HTTPSConnectionPool(host='allafrica.com', port=443): Max retries exceeded with url: /stories/202510070517.html (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1150634d0>: Failed to establish a new connection: [Errno 61] Connection refused'))",IRRELEVANT
2025-10-07,https://pidgin.informationng.com/?p=32642,Nigeria minister reply allegation of certificate forgery – Information Nigeria Pidgin,"Nigeria Minister for Innovation, Science and Technology, Uche Nnaji don deny di accuse say e forge im degree and National Youth Service Corps (NYSC) certificates, but say na politicians for im state dey blackmail am.Oga Nnaji don dey for di eye of di storm since tori pipo Premium Times publish one i","Nigeria minister reply allegation of certificate forgery – Information Nigeria Pidgin Nigeria Minister for Innovation, Science and Technology, Uche Nnaji don deny di accuse say e forge im degree and National Youth Service Corps (NYSC) certificates, but say na politicians for im state dey blackmail am.Oga Nnaji don dey for di eye of di storm since tori pipo Premium Times publish one i",7.0,7.0,7.0,0.0,2,NEVA,,RUS,,NI,2025-10-07,"['Return, release, not specified below']",0,,,Information Nigeria Pidgin,https://pidgin.informationng.com/wp-content/uploads/2025/10/54883cf0-a2cf-11f0-928c-71dbb8619e94.jpg,,https://pidgin.informationng.com/?p=32642,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://www.myjoyonline.com/from-accra-to-moscow-carrying-ghanas-spirit-to-miss-africa-russia-2025/,From Accra to Moscow: Carrying Ghana's spirit to Miss Africa Russia 2025 - MyJoyOnline,1,From Accra to Moscow: Carrying Ghana's spirit to Miss Africa Russia 2025 - MyJoyOnline 1,3.4,3.4,3.4,0.0,1,GHANAIAN,RUSSIA,GHA,RUS,GH,2025-10-07,['Praise or endorse'],0,,,MyJoyOnline,https://www.myjoyonline.com/wp-content/uploads/2025/10/Michealina-Dankwa-Miss-Africa-Russia-Moscow.jpg,https://www.myjoyonline.com/wp-content/uploads/2020/03/cropped-cropped-myjoyonline-logo-2-1-32x32.png,https://www.myjoyonline.com/from-accra-to-moscow-carrying-ghanas-spirit-to-miss-africa-russia-2025/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://africa.com/south-africa-grants-flight-permit-to-us-sanctioned-russian-airline/,South Africa grants flight permit to US-sanctioned Russian airline | africa.com,"A Russian cargo plane operated by Abakan Air, a company under US sanctions for transporting military equipment, recently landed in South Africa. The","South Africa grants flight permit to US-sanctioned Russian airline | africa.com A Russian cargo plane operated by Abakan Air, a company under US sanctions for transporting military equipment, recently landed in South Africa. The",2.8,2.8,2.8,0.0,1,AFRICA,RUSSIAN,AFR,RUS,SF,2025-10-07,['Host a visit'],0,,,Africa.com,https://bunny-wp-pullzone-t9wsb4m84y.b-cdn.net/wp-content/uploads/2025/10/2-5.avif,https://bunny-wp-pullzone-t9wsb4m84y.b-cdn.net/wp-content/uploads/2022/10/cropped-Blue-africa-1-32x32.png,https://africa.com/south-africa-grants-flight-permit-to-us-sanctioned-russian-airline/,en-US,text/html; charset=UTF-8,200.0,,SEC
2025-10-07,https://www.moonofalabama.org/2012/07,July 2012 – Moon of Alabama,,July 2012 – Moon of Alabama,-5.0,-5.0,-5.0,0.0,1,UN SECURITY COUNCIL,RUSSIA,,RUS,ZI,2025-10-07,['Veto'],0,,,,,https://www.moonofalabama.org/wp-content/uploads/2025/09/cropped-moonfin-1-32x32.jpg,,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://www.moonofalabama.org/2015/09,September 2015 – Moon of Alabama,,September 2015 – Moon of Alabama,0.0,0.0,0.0,0.0,1,RUSSIA,VLADIVOSTOK,RUS,RUS,EG,2025-10-07,"['Make statement, not specified below']",0,,,,,https://www.moonofalabama.org/wp-content/uploads/2025/09/cropped-moonfin-1-32x32.jpg,,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://www.moonofalabama.org/2017/01,January 2017 – Moon of Alabama,,January 2017 – Moon of Alabama,-0.4,-0.4,-0.4,0.0,1,LIBYA,RUSSIA,LBY,RUS,LY,2025-10-07,['Make pessimistic comment'],0,,,,,https://www.moonofalabama.org/wp-content/uploads/2025/09/cropped-moonfin-1-32x32.jpg,,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-07,https://www.globalsecurity.org/military/world/ethiopia/su-35-et.htm,Ethiopia -,,Ethiopia -,0.0,0.0,0.0,0.0,1,RUSSIAN,,RUS,,ET,2025-10-07,['Consider policy option'],0,"Military,World,Ethiopia",John Pike,,,https://www.globalsecurity.org/favicon.ico,,,text/html; charset=ISO-8859-1,200.0,,IRRELEVANT
2025-10-06,http://www.kenyastar.com/news/278674848/russias-g20-summit-delegation-revealed,Russias G20 summit delegation revealed,Russian President Vladimir Putin has approved the officials to represent Moscow at the upcoming G20 summit in South Africa Read Full Article,Russias G20 summit delegation revealed Russian President Vladimir Putin has approved the officials to represent Moscow at the upcoming G20 summit in South Africa Read Full Article,2.328571429,-5.0,4.0,3.238165265,7,RUSSIA | MOSCOW | SERGEY LAVROV,AFRICA,RUS,AFR,SF,2025-11-05,"['Reject proposal to meet, discuss, or negotiate', 'Engage in diplomatic cooperation, not specified below', 'Praise or endorse', 'Express intent to meet or negotiate']",30,"trump, kremlin, g20 summit, group, development, president, russian, oreshkin, presidential",,Kenya Star,https://image.chitra.live/api/v1/wps/3944fdc/2240a807-a011-4eab-a121-d1923bb88303/0/OTJjY2U4YmItNDc-600x315.jpg,https://assets.kreatio.net/web/premier/favicons/favicon.ico,https://www.kenyastar.com/news/278674848/russias-g20-summit-delegation-revealed,en,text/html; charset=utf-8,200.0,,DIP
