SOURCEURL,Date,Event name,actor1_countries,actor2_countries,event_locations,combined_text_entities,combined_text_entity_types,keywords,first_event_date,title,description,event_count,avg_goldstein_score,site_name,language,actor1_names,actor2_names,event_descriptions,author,Type
https://quicknews-africa.net/78-nigerian-students-arrive-russia-on-scholarship-embassy/,7/4/2025,"seventy eight nigerians who are on scholarship to study various courses have arrived in russia, the nigerian embassy in moscow has said. the students, who are part of the second batch of the 2020/…",NGA,RUS,NI,"['78', 'Nigerian', 'Russia', 'Seventy Eight', 'Nigerians', 'Russia', 'Nigerian', 'Moscow', 'second']","['CARDINAL', 'NORP', 'GPE', 'CARDINAL', 'NORP', 'GPE', 'NORP', 'GPE', 'ORDINAL']",,7/4/2025,78 Nigerian students arrive Russia on Scholarship — Embassy | QUICK NEWS AFRICA,"Seventy Eight Nigerians who are on scholarship to study various courses have arrived in Russia, the Nigerian Embassy in Moscow has said. The students, who are part of the second batch of the 2020/…",1,1.9,,en-GB,NIGERIAN,RUSSIA,[],,DIP
http://www.austinglobe.com/news/278420775/russia-trains-ugandan-medics-to-fight-deadly-epidemics,7/3/2025,moscow’s health watchdog has begun advanced courses in kampala as part of health cooperation with africa,RUS,RUS,ET | UG,"['Russia', 'Ugandan', 'Moscow', 'Kampala', 'Africa']","['GPE', 'NORP', 'GPE', 'GPE', 'LOC']","congohealth watchdog, medical, broader, courses, disease control, emergency, including, the african, initiative",7/3/2025,Russia trains Ugandan medics to fight deadly epidemics,Moscow’s health watchdog has begun advanced courses in Kampala as part of health cooperation with Africa Read Full Article at RT.com,4,0,Austin Globe,en,POPULATION | RUSSIA | RUSSIAN,RUSSIA | VLADIMIR PUTIN,"['DEMAND', 'PROTEST']",,SEC
https://www.canadianminingjournal.com/news/tnm-podcast-russian-influence-rises-in-the-sahel-ft-critical-risk-teams-george-mcleod-on-geopolitics-and-mining/,7/3/2025,"TNM Podcast: Russian influence rises in the Sahel, ft Critical Risk Team's George McLeod on geopolitics and mining - Canadian Mining JournalThis week's episode features George McLeod, Mining Leader at Critical Risk Team, in conversation with host Adrian Pocobelli. McLeod unpacks recent developments in Africa's […]",,,,,,,,"TNM Podcast: Russian influence rises in the Sahel, ft Critical Risk Team's George McLeod on geopolitics and mining - Canadian Mining Journal","This week's episode features George McLeod, Mining Leader at Critical Risk Team, in conversation with host Adrian Pocobelli. McLeod unpacks recent developments in Africa's […]",,,,,,,,,ECON
https://www.uneca.org/stories/russian-language-day-honours-literary-links-to-multilateralism,6/13/2025,"Russian Language Day honours literary links to multilateralism \| United Nations Economic Commission for AfricaAddis Ababa,10 June 2025 (ECA) - The United Nations Economic Commission for Africa (ECA) hosted a celebration of Russian Language Day as part of strengthening multilateralism and honouring the richness, resilience, and global significance of the Russian language. Organized in collaboration with the Embassy of the Russian Federation and the Russian Centre for Science and",,,,,,,,Russian Language Day honours literary links to multilateralism \| United Nations Economic Commission for Africa,"Addis Ababa,10 June 2025 (ECA) - The United Nations Economic Commission for Africa (ECA) hosted a celebration of Russian Language Day as part of strengthening multilateralism and honouring the richness, resilience, and global significance of the Russian language. Organized in collaboration with the Embassy of the Russian Federation and the Russian Centre for Science and",,,,,,,,,INFO
https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBLE--2370597/news/Mali-hopes-Russia-partnership-will-help-end-raw-gold-exports-50237134/,6/13/2025,Mali hopes Russia partnership will help end raw gold exports \| MarketScreenerBAMAKO -Mali's government will establish a state-controlled gold refinery with Russia's Yadran to boost bullion revenue as West African nations aim for greater resource returns amid rising commodity...,,,,,,,,Mali hopes Russia partnership will help end raw gold exports \| MarketScreener,BAMAKO -Mali's government will establish a state-controlled gold refinery with Russia's Yadran to boost bullion revenue as West African nations aim for greater resource returns amid rising commodity...,,,,,,,,,ECON
"https://www.africaintelligence.com/central-africa/2025/06/11/in-trouble-in-bangui-livestock-minister-turns-to-moscow,110464108-art",6/11/2025,"former deputy in the union for peace rebel group, hassan bouba has just made an official visit to russia.",,RUS,CT,"['Central African Republic', 'Bangui', 'Moscow', '11/06/2025', 'Africa Intelligence', 'Union for Peace', 'Hassan Bouba', 'Russia', ""the Central African Republic's"", '6/11/2025']","['GPE', 'GPE', 'GPE', 'DATE', 'ORG', 'ORG', 'PERSON', 'GPE', 'GPE', 'DATE']",,6/11/2025,"Central African Republic • In trouble in Bangui, livestock minister turns to Moscow - 11/06/2025 - Africa Intelligence","Former deputy in the Union for Peace rebel group, Hassan Bouba has just made an official visit to Russia. This was a way for him to reaffirm his commitment to the Central African Republic's - 6/11/2025",2,1.9,Africa Intelligence,en,REBEL GROUP,RUSSIA,[],,SEC
https://tass.com/economy/1971849,6/11/2025,russia supplied unprecedented 10 mln tons of grain to egypt last year — ambassador - business & economy - tass,EGY | RUS,RUS | EGY,EG,"['Russia', '10 mln tons', 'Egypt', 'last year', 'Russia', 'Georgy Borisenko']","['GPE', 'QUANTITY', 'GPE', 'DATE', 'GPE', 'PERSON']",,6/11/2025,Russia supplied unprecedented 10 mln tons of grain to Egypt last year — ambassador -  Business & Economy - TASS,"""This is an unprecedented figure because nobody in the world purchased grain in such volumes and Russia sold so many bread to no one,"" Georgy Borisenko stressed",5,6.6,TASS,,EGYPT | RUSSIAN | RUSSIA,RUSSIAN | EGYPT | AMBASSADOR,[],,ECON
http://www.bignewsnetwork.com/news/278270560/russian-support-crucial-in-preventing-ebola-spread-ugandan-health-ministry,6/11/2025,Russian support crucial in preventing Ebola spread - Ugandan Health MinistryUganda's Health Ministry has said Russian collaboration helped contain Ebola spread Read Full Article at RT.com,,,,,,,,Russian support crucial in preventing Ebola spread - Ugandan Health Ministry,Uganda's Health Ministry has said Russian collaboration helped contain Ebola spread Read Full Article at RT.com,,,,,,,,,ECON
https://www.asiaone.com/world/russia-says-plan-boost-role-africa-includes-sensitive-security-ties,6/10/2025,"moscow — russia plans to step up co-operation with african countries, including in ""sensitive areas"" such as defence and security, the kremlin said on monday (june 9).russian mercenary group wagner said last week it was leaving mali after helping the military junta there in its fight with islamist militants. but the africa corps, a kremlin-controlled paramilitary force, said it would...",RUS,RUS,ML,"['Russia', 'Africa', 'World News', 'AsiaOne', 'MOSCOW', 'Russia', 'African', 'Kremlin', 'Monday', 'June 9).Russian', 'Wagner', 'last week', 'Mali', 'Islamist', 'the Africa Corps', 'Kremlin']","['GPE', 'LOC', 'ORG', 'GPE', 'GPE', 'GPE', 'NORP', 'ORG', 'DATE', 'DATE', 'ORG', 'DATE', 'GPE', 'NORP', 'ORG', 'ORG']",,6/3/2025,"Russia says plan to boost role in Africa includes 'sensitive' security ties, World News - AsiaOne","MOSCOW — Russia plans to step up co-operation with African countries, including in ""sensitive areas"" such as defence and security, the Kremlin said on Monday (June 9).Russian mercenary group Wagner said last week it was leaving Mali after helping the military junta there in its fight with Islamist militants. But the Africa Corps, a Kremlin-controlled paramilitary force, said it would...",6,-4.333333333,AsiaOne,,RUSSIAN | MILITANT,MILITANT | RUSSIAN,"['Use conventional military force, not specified below']",,ECON
https://www.myjoyonline.com/russia-says-plan-to-boost-role-in-africa-includes-sensitive-security-ties/,6/10/2025,"Russia says plan to boost role in Africa includes 'sensitive' security ties - MyJoyOnlineRussia plans to step up cooperation with African countries, including in ""sensitive areas"" such as defence and security, the Kremlin said on Monday.",,,,,,,,Russia says plan to boost role in Africa includes 'sensitive' security ties - MyJoyOnline,"Russia plans to step up cooperation with African countries, including in ""sensitive areas"" such as defence and security, the Kremlin said on Monday.",,,,,,,,,SEC
https://www.eurasiareview.com/09062025-russia-ratifies-agreement-on-pipeline-construction-in-congo-republic-oped/,6/9/2025,"russian president vladimir putin has signed an agreement ratifying between the governments of the russian federation and the republic of the congo on building an oil pipeline, connecting the pointe-noire - loutete - maloukou - trechot, on the territory of the republic of the congo.",RUS,,CF,"['Russia', 'Congo Republic', 'Eurasia Review', 'Russian', 'Vladimir Putin', 'the Russian Federation', 'the Republic of the Congo', 'the Pointe-Noire - Loutete - Maloukou - Trechot', 'the Republic of the Congo', 'Federal Law On Ratifying the Agreement']","['GPE', 'GPE', 'ORG', 'NORP', 'PERSON', 'GPE', 'GPE', 'FAC', 'GPE', 'LAW']",,6/9/2025,Russia Ratifies Agreement On Pipeline Construction In Congo Republic – OpEd – Eurasia Review,"Russian President Vladimir Putin has signed an agreement ratifying between the governments of the Russian Federation and the Republic of the Congo on building an oil pipeline, connecting the Pointe-Noire - Loutete - Maloukou - Trechot, on the territory of the Republic of the Congo. The agreement document titled ""Federal Law On Ratifying the Agreement...",2,8,Eurasia Review,en-US,RUSSIAN,GOVERNMENT,[],,ECON
https://www.zawya.com/en/business/swf/omani-fund-replaces-russias-alrosa-in-angolan-diamond-miner-catoca-d2bpui7g,6/9/2025,"angola had been under pressure to cease its long-standing partnership with the russian state-controlled alrosa, the world's largest producer of rough diamonds by volume",OMN,RUS,AO,"['Omani', 'Russia', 'Alrosa', 'Angolan', 'Catoca', 'Angola', 'Russian', 'Alrosa']","['NORP', 'GPE', 'ORG', 'NORP', 'ORG', 'ORG', 'NORP', 'ORG']","INVESTMENT,ANGOLA,FUNDS,OMAN,MIDDLE EAST,AFRICA,MINING",6/9/2025,Omani fund replaces Russia's Alrosa in Angolan diamond miner Catoca,"Angola had been under pressure to cease its long-standing partnership with the Russian state-controlled Alrosa, the world's largest producer of rough diamonds by volume",1,7.4,,en,OMAN,RUSSIAN,[],,ECON
https://tass.com/economy/1970637,6/9/2025,stake of alrosa in angolan catoca transferred to structure of oman’s sovereign fund - business & economy - tass,RUS,AGO,AO,"['Alrosa', 'Angolan', 'Oman', '59%', 'the National Diamond Company of Angola Endiama']","['ORG', 'NORP', 'GPE', 'PERCENT', 'ORG']",,6/9/2025,Stake of Alrosa in Angolan Catoca transferred to structure of Oman’s sovereign fund -  Business & Economy - TASS,"As per data released on the company’s website, 59% is owned by the National Diamond Company of Angola Endiama",1,-5,TASS,,RUSSIA,ANGOLAN,"['Arrest, detain, or charge with legal action']",,ECON
https://www.miragenews.com/mali-army-wagner-group-kill-fulani-civilians-1500631/,6/7/2025,"mali: army, wagner group kill fulani civilians | mirage news",MLI | RUS,RUS | MLI,ML,"['Mali', 'Army', 'Wagner Group', 'Fulani', 'Civilians', 'Mirage News', 'Mali', 'Russia', 'Wagner Group', 'dozens']","['GPE', 'ORG', 'ORG', 'NORP', 'NORP', 'ORG', 'GPE', 'GPE', 'ORG', 'CARDINAL']",,7/22/2025,"Mali: Army, Wagner Group Kill Fulani Civilians | Mirage News",Mali 's armed forces and the allied Russia-backed Wagner Group have committed dozens of summary executions and enforced disappearances of ethnic,2,1.65,Mirage News,en-AU,MALI | RUSSIAN,RUSSIA | MALIAN,"['Arrest, detain, or charge with legal action']",,SEC
https://thesun.my/world-news/putin-signs-bill-ratifying-russia-seychelles-treaty-on-mutual-assistance-in-criminal-cases-AG14215306,6/7/2025,"russia ratifies treaty with seychelles for mutual legal aid in criminal matters, covering financial and customs crimes.",RUS,,SE,"['Putin', 'Russia', 'Seychelles', 'Russia', 'Seychelles']","['PERSON', 'GPE', 'GPE', 'GPE', 'GPE']",republic of seychelles,6/7/2025,Putin ratifies Russia-Seychelles legal aid treaty,"Russia ratifies treaty with Seychelles for mutual legal aid in criminal matters, covering financial and customs crimes.",2,6,thesun.my,en-MY,MOSCOW | RUSSIA,CRIMINAL,[],,DIP
,6/6/2025,wagner (wg) mali exit and africa corps (ac) entry,,,,,,,,,,,,,,,,,,SEC
http://www.bignewsnetwork.com/news/278260817/africa-looks-to-russia-for-ai-partnerships,6/6/2025,Africa looks to Russia for AI partnershipsAfrican countries have expressed enthusiasm about partnering with Russia on their digital transformation Read Full Article at RT.com,,,,,,,,Africa looks to Russia for AI partnerships,African countries have expressed enthusiasm about partnering with Russia on their digital transformation Read Full Article at RT.com,,,,,,,,,ECON
https://tass.com/world/1968409,6/4/2025,"according to speaker of the senate of somalia’s federal parliament abdi hashi abdullahi, russia’s decision reaffirms its unwavering commitment to international cooperation, equitable development, and the principles of mutual respect and partnership",RUS | SOM,SOM | RUS,SO,"['Somalia', 'Russia', 'the Senate of Somalia’s', 'Federal Parliament', 'Abdi Hashi Abdullahi', 'Russia']","['GPE', 'GPE', 'ORG', 'ORG', 'PERSON', 'GPE']",,6/4/2025,Somalia thanks to Russia for writing off significant portion of external debt -  World - TASS,"According to Speaker of the Senate of Somalia’s Federal Parliament Abdi Hashi Abdullahi, Russia’s decision reaffirms its unwavering commitment to international cooperation, equitable development, and the principles of mutual respect and partnership",2,5.4,TASS,,RUSSIAN FEDERATION | SOMALIA,SOMALIA | RUSSIA,[],,ECON
http://www.bignewsnetwork.com/news/278257344/russia-and-un-official-discuss-steps-to-end-sudan-conflict,6/4/2025,Russia and UN official discuss steps to end Sudan conflictThe Russian Foreign Ministry has said peace in Sudan must come without destructive external interference Read Full Article at RT.com,,,,,,,,Russia and UN official discuss steps to end Sudan conflict,The Russian Foreign Ministry has said peace in Sudan must come without destructive external interference Read Full Article at RT.com,,,,,,,,,DIP
https://observer.ug/business/uganda-embraces-brics-for-new-breath-of-economic-options/,6/4/2025,"Uganda embraces BRICS for new breath of economic options - The ObserverUganda's recent acquisition of partner state status within the BRICS framework, a bloc comprising Brazil, Russia, India, China, and South Africa, marks a significant shift in its foreign policy and economic alignment. Historically reliant on Western donors for a substantial portion of its national budget, particularly in critical sectors like health, Uganda has often grappled […]",,,,,,,,Uganda embraces BRICS for new breath of economic options - The Observer,"Uganda's recent acquisition of partner state status within the BRICS framework, a bloc comprising Brazil, Russia, India, China, and South Africa, marks a significant shift in its foreign policy and economic alignment. Historically reliant on Western donors for a substantial portion of its national budget, particularly in critical sectors like health, Uganda has often grappled […]",,,,,,,,,ECON
